iter	Logloss
161	0.04846443481
162	0.04839025879
163	0.04835761108
164	0.04832080383
165	0.04830780334
166	0.0482781189
167	0.04822748718
168	0.04817477417
169	0.04814030151
170	0.04808397217
171	0.04807460022
172	0.04804231567
173	0.04802718811
174	0.04796669006
175	0.04792068787
176	0.0478161438
177	0.04780692139
178	0.04777749939
179	0.04774475708
180	0.04769125671
181	0.04767770691
182	0.04765692749
183	0.04764775085
184	0.04764700317
185	0.04763409424
186	0.04759945068
187	0.04756641541
188	0.04753649902
189	0.047536026
190	0.04753500061
191	0.04749702759
192	0.04747164612
193	0.04742824097
194	0.04742701721
195	0.0473990448
196	0.04731983948
197	0.04724675903
198	0.047206427
199	0.04720598755
200	0.04720537109
201	0.04717363281
202	0.04716617737
203	0.04711383362
204	0.04711220398
205	0.04711035767
206	0.04710970764
207	0.04708546143
208	0.04706679077
209	0.04706500549
210	0.04705159302
211	0.04704537659
212	0.04695080872
213	0.04694598083
214	0.04694216003
215	0.04689934998
216	0.04682145996
217	0.04682125244
218	0.04682021484
219	0.04679853821
220	0.04670888672
221	0.04667936401
222	0.04667902832
223	0.04667116699
224	0.04666193237
225	0.04665805359
226	0.04663817749
227	0.04655740356
228	0.0465032959
229	0.04645055542
230	0.04644695435
231	0.04644677429
232	0.04638313904
233	0.04631780701
234	0.04630101929
235	0.04622859192
236	0.04621780701
237	0.04618883667
238	0.04618759155
239	0.04613293762
240	0.04611915588
241	0.04611900635
242	0.04611834717
243	0.04606624146
244	0.04606163025
245	0.04601452942
246	0.04600895386
247	0.04600509033
248	0.04600212708
249	0.04592415161
250	0.04592385559
251	0.04586386719
252	0.04580007629
253	0.04579906006
254	0.04575695496
255	0.04568780823
256	0.04567725525
257	0.0456697052
258	0.04556072998
259	0.04550112915
260	0.04547176514
261	0.04543054199
262	0.04541727905
263	0.04537853088
264	0.04537436829
265	0.04536629028
266	0.04527514038
267	0.04524825134
268	0.0452255188
269	0.04521686401
270	0.04518747864
271	0.04515011292
272	0.04514578247
273	0.04509563904
274	0.04509248047
275	0.04503954163
276	0.04503586121
277	0.04503338623
278	0.04503328552
279	0.044982547
280	0.04498244629
281	0.04495558167
282	0.04495314026
283	0.04484928894
284	0.0448474823
285	0.04484414063
286	0.04484198303
287	0.04483482971
288	0.04482304993
289	0.04482013855
290	0.0447540802
291	0.04472020264
292	0.04462833557
293	0.04462064209
294	0.0445750946
295	0.04456945801
296	0.04450245056
297	0.04449983215
298	0.04449976196
299	0.04449967957
300	0.04448166199
301	0.04448143921
302	0.04447964478
303	0.04447301025
304	0.04437748108
305	0.04435506897
306	0.04433387451
307	0.04431556396
308	0.04431082458
309	0.04427107239
310	0.04423382568
311	0.04419838257
312	0.04419434814
313	0.04419379578
314	0.04415874023
315	0.04414904175
316	0.04411348267
317	0.04409897156
318	0.04407336121
319	0.0440709137
320	0.04401828918
321	0.04401303406
322	0.04399692993
323	0.04398659973
324	0.04398434448
325	0.04390602722
326	0.04389483948
327	0.04388706665
328	0.04388466187
329	0.04386570129
330	0.04384606323
331	0.04384004211
332	0.04380559387
333	0.04375571594
334	0.04374501648
335	0.04374260254
336	0.04371498413
337	0.04365258179
338	0.04359928284
339	0.04359277649
340	0.04358484497
341	0.04358255005
342	0.04354844971
343	0.04350909119
344	0.04350412598
345	0.04348397217
346	0.04339988708
347	0.04335027161
348	0.04329315491
349	0.0432924408
350	0.04327796326
351	0.0432773407
352	0.04321020508
353	0.04315598145
354	0.04315473938
355	0.04311433411
356	0.04308085632
357	0.04307179565
358	0.04300012207
359	0.04299125366
360	0.04292746277
361	0.04292676086
362	0.04289945679
363	0.04289747009
364	0.04289620972
365	0.04289429932
366	0.04285280457
367	0.04279431763
368	0.04277896118
369	0.04274755859
370	0.04272990723
371	0.04272809143
372	0.04272532349
373	0.04272529602
374	0.04272510986
375	0.0427152832
376	0.04267166138
377	0.04267164307
378	0.04264249878
379	0.04258370972
380	0.04253702087
381	0.04253510742
382	0.04247051086
383	0.04243179016
384	0.04242602844
385	0.04242388
386	0.04239559021
387	0.042368573
388	0.04235037842
389	0.0423437439
390	0.04234352417
391	0.04231099243
392	0.04231011353
393	0.04227521667
394	0.04227441101
395	0.04227329712
396	0.04226996765
397	0.0422690094
398	0.04226885071
399	0.04226846313
400	0.042264505
401	0.04226334839
402	0.04216227417
403	0.04216142578
404	0.04213179932
405	0.04212443542
406	0.04210498047
407	0.0420994751
408	0.04209030457
409	0.04208961792
410	0.04205838318
411	0.04205362549
412	0.04201847229
413	0.04201846924
414	0.04194583435
415	0.04190554504
416	0.04189692383
417	0.04187438354
418	0.04187247314
419	0.04183563538
420	0.04183465576
421	0.04181055908
422	0.04180855103
423	0.04180082397
424	0.04177643433
425	0.0417392395
426	0.0417390686
427	0.04173825378
428	0.04166733704
429	0.04166721497
430	0.04163591919
431	0.04162896423
432	0.0416288208
433	0.04162270813
434	0.04161775513
435	0.04161021118
436	0.04159372864
437	0.04159372253
438	0.04154885559
439	0.04149720459
440	0.04149699402
441	0.04149584351
442	0.04149411926
443	0.04148855896
444	0.04148548889
445	0.04146599731
446	0.0414402771
447	0.04140852661
448	0.04139611511
449	0.04139491577
450	0.04139490356
451	0.04139447632
452	0.04139165649
453	0.04138725891
454	0.04138591919
455	0.04135644226
456	0.04135219116
457	0.04132950134
458	0.04128972473
459	0.04125020752
460	0.04123318176
461	0.04119363403
462	0.04112338562
463	0.04111990356
464	0.04111241455
465	0.04110632019
466	0.04107583618
467	0.04103314819
468	0.04101416016
469	0.04092039185
470	0.0409071228
471	0.04090037537
472	0.04081528625
473	0.04079349365
474	0.04079137268
475	0.04077962036
476	0.04077734375
477	0.04074915466
478	0.04071950378
479	0.04071760254
480	0.04071671753
481	0.04071387939
482	0.04071272278
483	0.04071186829
484	0.04071185913
485	0.04065872498
486	0.04065697632
487	0.04065406799
488	0.04065178223
489	0.040646521
490	0.04062401123
491	0.04062332764
492	0.04062006836
493	0.0406071167
494	0.04060531006
495	0.04059573975
496	0.04056257629
497	0.04055715027
498	0.04052562866
499	0.04052408447
500	0.04045183411
501	0.04041269836
502	0.04041240234
503	0.04040588684
504	0.04040499268
505	0.04040473938
506	0.04039945984
507	0.04039920349
508	0.04036852722
509	0.04036835632
510	0.04034158936
511	0.04031039124
512	0.04030423279
513	0.04025881348
514	0.04022726746
515	0.04019786072
516	0.04017195129
517	0.04014528198
518	0.04008691406
519	0.04003132019
520	0.0400199585
521	0.03998102722
522	0.03994915161
523	0.03992027283
524	0.03986439209
525	0.03986304626
526	0.0398068512
527	0.03980615234
528	0.03976546631
529	0.03972701721
530	0.03970814819
531	0.03970469055
532	0.03969914246
533	0.03967162476
534	0.03966492004
535	0.03964735718
536	0.03964063721
537	0.03962539062
538	0.0396191864
539	0.03961577148
540	0.03960656433
541	0.03960589905
542	0.03960263977
543	0.03959854126
544	0.03958147888
545	0.03958040466
546	0.03957850952
547	0.03956577759
548	0.03956089478
549	0.03955910645
550	0.03955609436
551	0.03954638367
552	0.0395218689
553	0.03948002319
554	0.0394515625
555	0.03943501282
556	0.03942972717
557	0.039428302
558	0.03942191772
559	0.03940043335
560	0.03938992615
561	0.03937034607
562	0.0393662384
563	0.03936476746
564	0.03936192322
565	0.03935989075
566	0.03935247498
567	0.03935074463
568	0.03931287842
569	0.03931073608
570	0.03930601196
571	0.03930578003
572	0.0393052948
573	0.03930279236
574	0.0392840332
575	0.03924815674
576	0.03922179565
577	0.03922059937
578	0.0392132843
579	0.03919132996
580	0.03914700317
581	0.03914345398
582	0.03913870544
583	0.03913800964
584	0.03913619385
585	0.03913100281
586	0.03909636536
587	0.03909580688
588	0.03907924805
589	0.03905041504
590	0.03901359558
591	0.03901244507
592	0.03901076355
593	0.03900332336
594	0.03899098511
595	0.0389902771
596	0.03897218628
597	0.03884691162
598	0.03884494324
599	0.03883990784
600	0.03883926697
601	0.03883899231
602	0.03882380676
603	0.03882374268
604	0.03880264893
605	0.03880247192
606	0.03880220337
607	0.03880040283
608	0.03880035095
609	0.03879999695
610	0.03878368835
611	0.03877869873
612	0.03877841187
613	0.03873140564
614	0.03872525024
615	0.03872347717
616	0.03872333069
617	0.03872324219
618	0.03871769104
619	0.03871664734
620	0.03869978333
621	0.03869191589
622	0.0386875824
623	0.03868436279
624	0.03867347107
625	0.03866629944
626	0.03863770142
627	0.03862545166
628	0.03862319031
629	0.03861986084
630	0.03861797485
631	0.03857609863
632	0.03857351074
633	0.03857322083
634	0.03855806885
635	0.03855779419
636	0.03853746338
637	0.03850888062
638	0.0384559906
639	0.03844803772
640	0.03844749146
641	0.03844623108
642	0.03841886292
643	0.03841831665
644	0.03838878174
645	0.03838843689
646	0.03835184631
647	0.03835177002
648	0.03831219482
649	0.03831054993
650	0.0383044342
651	0.03826782227
652	0.03826604919
653	0.0382219696
654	0.03813479919
655	0.03813220215
656	0.03810293274
657	0.03810196533
658	0.03810158691
659	0.03808565369
660	0.03808282471
661	0.0380519165
662	0.03804200439
663	0.03804079895
664	0.03803670349
665	0.0380230957
666	0.03799446716
667	0.03795805054
668	0.0379479126
669	0.03791401978
670	0.03790759888
671	0.0378846283
672	0.03787010498
673	0.03783887024
674	0.03783366699
675	0.03782885742
676	0.03781678467
677	0.03781485901
678	0.03777664185
679	0.03777541199
680	0.03769156189
681	0.03769144592
682	0.03766763306
683	0.03759423218
684	0.03759311523
685	0.03759014893
686	0.03758995667
687	0.0375592041
688	0.03754674683
689	0.03753591003
690	0.03746763611
691	0.03746519165
692	0.03746453857
693	0.03746203613
694	0.03746184387
695	0.03745322266
696	0.03744985962
697	0.03744881592
698	0.03744334717
699	0.03743229675
700	0.03742860107
701	0.0374258728
702	0.03742501221
703	0.03738295593
704	0.0373780304
705	0.03734992371
706	0.03734333496
707	0.03734237671
708	0.03731291504
709	0.03730647888
710	0.03729328003
711	0.03727685242
712	0.03727673645
713	0.03724995422
714	0.03724244385
715	0.03724204712
716	0.03724189453
717	0.03722871094
718	0.0372175354
719	0.0371625061
720	0.03716082458
721	0.03713736877
722	0.03713591919
723	0.03713518066
724	0.03712346191
725	0.03707799072
726	0.03707582092
727	0.03706890869
728	0.03705557251
729	0.03702710876
730	0.03702686768
731	0.03700337524
732	0.03699764404
733	0.03699591675
734	0.03697857056
735	0.0369506897
736	0.03694378357
737	0.03693485107
738	0.03686619568
739	0.0368552063
740	0.03683986206
741	0.03683946533
742	0.0368295166
743	0.03680116272
744	0.03679290161
745	0.03675899963
746	0.0367580719
747	0.03672590637
748	0.03672576294
749	0.0366839325
750	0.03667952576
751	0.03662245178
752	0.03661851501
753	0.0365667572
754	0.03653765259
755	0.03652882996
756	0.03650851135
757	0.03647052917
758	0.03646968689
759	0.03644888611
760	0.03644827576
761	0.03644693298
762	0.03640742798
763	0.03640722046
764	0.03639389343
765	0.03638340454
766	0.0363755188
767	0.03632759399
768	0.0363122345
769	0.03631091003
770	0.03630246582
771	0.03630149841
772	0.03630147095
773	0.03630027466
774	0.03629520874
775	0.0362943573
776	0.03629112549
777	0.03626618042
778	0.03626399536
779	0.03626290283
780	0.036251651
781	0.0362506073
782	0.03625019836
783	0.03625013733
784	0.03622761841
785	0.03621849365
786	0.03621743164
787	0.03621552734
788	0.03619944153
789	0.03619943237
790	0.03615804138
791	0.03612149658
792	0.03612085571
793	0.03612024536
794	0.0361200531
795	0.03610922852
796	0.0361083374
797	0.03608791809
798	0.03608780212
799	0.03608733826
800	0.0360846283
801	0.03606403198
802	0.03606392212
803	0.03606378174
804	0.03604007263
805	0.03603992615
806	0.03599486389
807	0.03597807617
808	0.03595748901
809	0.03595045166
810	0.03594967346
811	0.03592680969
812	0.03592625427
813	0.0358840332
814	0.03588053894
815	0.03588016052
816	0.03587924194
817	0.03587360535
818	0.03586805115
819	0.03586720276
820	0.0358626709
821	0.03586105652
822	0.03584020691
823	0.03582709351
824	0.03582594299
825	0.03582180786
826	0.03582113342
827	0.03579098206
828	0.03577903137
829	0.03577479858
830	0.03574586792
831	0.03573768616
832	0.03573707581
833	0.03573601685
834	0.03572869263
835	0.03572571411
836	0.03570255127
837	0.03568278809
838	0.03567201843
839	0.03567110901
840	0.03566282654
841	0.03564280701
842	0.03564226379
843	0.03559059448
844	0.03559052734
845	0.03558829346
846	0.03558779602
847	0.0355670105
848	0.03556656189
849	0.0355663208
850	0.03556550598
851	0.03556375122
852	0.03555332336
853	0.03551130981
854	0.03550725098
855	0.03549143982
856	0.03548213196
857	0.03548117371
858	0.03547992554
859	0.03547947388
860	0.0354760376
861	0.03547484741
862	0.03546800537
863	0.0354397583
864	0.03543893127
865	0.03543854065
866	0.03540917053
867	0.03540560608
868	0.03540490112
869	0.03538683167
870	0.03538616638
871	0.03537770386
872	0.03537729492
873	0.03537645874
874	0.03531036682
875	0.03527871094
876	0.03527606201
877	0.03524874878
878	0.035247052
879	0.03524631348
880	0.03521714783
881	0.03521407471
882	0.03519738159
883	0.03518397827
884	0.03517906799
885	0.03517853088
886	0.03517843323
887	0.03517478638
888	0.03517461548
889	0.03516335754
890	0.03516307068
891	0.03515064087
892	0.03514781799
893	0.03514758301
894	0.03514733276
895	0.03514698792
896	0.03514276733
897	0.03511679077
898	0.03508370667
899	0.03508319092
900	0.03508262634
901	0.03508031006
902	0.03507900391
903	0.03507884521
904	0.03507393494
905	0.03507249756
906	0.03507201233
907	0.03507157593
908	0.03506601868
909	0.03502729492
910	0.03502668152
911	0.03502475586
912	0.03502462158
913	0.03502344055
914	0.03502020569
915	0.03492003784
916	0.03491995544
917	0.03491807251
918	0.03491661072
919	0.0349071167
920	0.03490654602
921	0.03490636292
922	0.03490629578
923	0.03488954163
924	0.03485758057
925	0.03484463196
926	0.03483647766
927	0.03483117065
928	0.03481227112
929	0.03481155701
930	0.03480604553
931	0.03480594177
932	0.03480401917
933	0.03480396118
934	0.03480359497
935	0.03480349731
936	0.03478536987
937	0.03478358765
938	0.03478136902
939	0.03475370789
940	0.03475364685
941	0.03475296936
942	0.03472274475
943	0.03472269897
944	0.03470079346
945	0.0346988678
946	0.03465776672
947	0.03465640564
948	0.03465635681
949	0.03465170593
950	0.03464293823
951	0.03463434448
952	0.03460324402
953	0.03460315552
954	0.03455448914
955	0.03455352783
956	0.03450874329
957	0.03450101929
958	0.03449211121
959	0.03448680725
960	0.0344534668
961	0.03445341187
962	0.0344512146
963	0.03443457642
964	0.03441213684
965	0.03438340149
966	0.03434758606
967	0.03430182495
968	0.03424129639
969	0.03424113159
970	0.03421054382
971	0.0342104248
972	0.03420210266
973	0.03420108337
974	0.03419058838
975	0.03417051697
976	0.03416056824
977	0.0341581604
978	0.03413327637
979	0.03410781555
980	0.03407753601
981	0.03407530518
982	0.03407519226
983	0.03406108398
984	0.03406098938
985	0.03406088562
986	0.03406081848
987	0.03402475586
988	0.03402464905
989	0.03400425415
990	0.03398821411
991	0.03398786011
992	0.03398780212
993	0.03398773499
994	0.03398015442
995	0.03393332825
996	0.03393013611
997	0.03392957458
998	0.03392948303
999	0.03392945862
